id,node_color,vuln_color,hygiene_color,node_value,type,vuln_score,hygiene_score
@webassemblyjs/helper-buffer,#ff4081,#74b9ff,#ff4081,1,1,0,8
combine-promises,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
ipython-genutils,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
convert-source-map,#74b9ff,#74b9ff,#ff4081,1,1,0,6
pkg-up,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
cookie,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
once,#ff4081,#74b9ff,#ff4081,1,1,0,7
source-map-support,#ff4081,#74b9ff,#ff4081,1,1,0,8
@aashutoshrathi/word-wrap,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
concat-map,#e91e63,#74b9ff,#e91e63,1,1,0,10
@babel/preset-env,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
has-proto,#e91e63,#74b9ff,#e91e63,1,1,0,10
url-parse-lax,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
global-modules,#74b9ff,#74b9ff,#ff4081,1,1,0,7
micromatch,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
copy-text-to-clipboard,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
lodash.uniq,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@algolia/client-personalization,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@svgr/babel-plugin-svg-em-dimensions,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@jest/schemas,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
is-regexp,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
webpack,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
svgo,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
jest-util,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/helper-plugin-utils,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
postcss-discard-duplicates,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
lodash.flow,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
d3-interpolate,#ff4081,#74b9ff,#ff4081,1,1,0,7
@babel/preset-modules,#ff4081,#74b9ff,#ff4081,1,1,0,7
d3,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@docusaurus/utils-common,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
eslint-import-resolver-node,#e91e63,#74b9ff,#e91e63,1,1,0,10
character-entities-legacy,#74b9ff,#74b9ff,#ff4081,1,1,0,6
to-readable-stream,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@algolia/autocomplete-preset-algolia,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
cssnano-preset-default,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
unicode-property-aliases-ecmascript,#74b9ff,#74b9ff,#ff4081,1,1,0,6
minimalistic-assert,#74b9ff,#74b9ff,#ff4081,1,1,0,6
base16,#74b9ff,#74b9ff,#ff4081,1,1,0,6
babel-plugin-polyfill-regenerator,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@eslint-community/eslint-utils,#e91e63,#74b9ff,#e91e63,1,1,0,10
@babel/plugin-transform-template-literals,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
cssnano-preset-advanced,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
d3-polygon,#ff4081,#74b9ff,#ff4081,1,1,0,7
array.prototype.tosorted,#e91e63,#74b9ff,#e91e63,1,1,0,10
@types/qs,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
d3-brush,#ff4081,#74b9ff,#ff4081,1,1,0,7
commander,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
mdn-data,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
yallist,#ff4081,#74b9ff,#ff4081,1,1,0,7
clone-deep,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/highlight,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
feed,#ff4081,#74b9ff,#ff4081,1,1,0,7
has-tostringtag,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
fast-deep-equal,#74b9ff,#74b9ff,#ff4081,1,1,0,6
merge-descriptors,#74b9ff,#74b9ff,#ff4081,1,1,0,6
postcss,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@algolia/autocomplete-plugin-algolia-insights,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
which,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@docusaurus/theme-search-algolia,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-syntax-async-generators,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
github-slugger,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@docsearch/css,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@algolia/requester-node-http,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
indent-string,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
globalthis,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
postcss-normalize-string,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
kleur,#74b9ff,#74b9ff,#ff4081,1,1,0,6
axe-core,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
py-trello,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
@docusaurus/logger,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
is-path-cwd,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
core-js-compat,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@babel/plugin-syntax-dynamic-import,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-transform-react-display-name,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
tiny-warning,#ff4081,#74b9ff,#ff4081,1,1,0,7
inflight,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-optional-catch-binding,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
unist-util-generated,#74b9ff,#74b9ff,#ff4081,1,1,0,6
binary-extensions,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ajv,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
dequal,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-numeric-separator,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
to-regex-range,#74b9ff,#74b9ff,#ff4081,1,1,0,6
picocolors,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@types/sockjs,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
clean-stack,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-nullish-coalescing-operator,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@webassemblyjs/floating-point-hex-parser,#ff4081,#74b9ff,#ff4081,1,1,0,8
imurmurhash,#74b9ff,#74b9ff,#ff4081,1,1,0,7
recursive-readdir,#ff4081,#74b9ff,#ff4081,1,1,0,7
normalize-range,#74b9ff,#74b9ff,#ff4081,1,1,0,7
remark-mdx,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
core-js-pure,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@babel/plugin-transform-computed-properties,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@sideway/formula,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ua-parser-js,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
prop-types,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pytest-watch,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
bytes,#74b9ff,#74b9ff,#ff4081,1,1,0,6
gopd,#e91e63,#74b9ff,#e91e63,1,1,0,10
@babel/plugin-transform-modules-umd,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
fs-extra,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
d3-fetch,#ff4081,#74b9ff,#ff4081,1,1,0,7
path-is-absolute,#74b9ff,#74b9ff,#ff4081,1,1,0,6
tiny-invariant,#74b9ff,#74b9ff,#ff4081,1,1,0,6
esprima,#74b9ff,#74b9ff,#ff4081,1,1,0,6
glob-parent,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
babel-plugin-extract-import-names,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
py4j,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
@webassemblyjs/ast,#ff4081,#74b9ff,#ff4081,1,1,0,8
@types/retry,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
postcss-normalize-whitespace,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/compat-data,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
markdown-escapes,#74b9ff,#74b9ff,#ff4081,1,1,0,6
serialize-javascript,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
non-layered-tidy-tree-layout,#ff4081,#74b9ff,#ff4081,1,1,0,8
update-browserslist-db,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
property-information,#74b9ff,#74b9ff,#ff4081,1,1,0,6
eslint-plugin-react-hooks,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
fs-monkey,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
webidl-conversions,#74b9ff,#74b9ff,#ff4081,1,1,0,6
strip-final-newline,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
postcss-merge-rules,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
is-path-inside,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@types/mime,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
ansi-sequence-parser,#e91e63,#74b9ff,#e91e63,1,1,0,10
path-is-inside,#74b9ff,#74b9ff,#ff4081,1,1,0,7
@babel/code-frame,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
cross-fetch,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
graphemer,#74b9ff,#74b9ff,#ff4081,1,1,0,6
mdast-util-to-hast,#74b9ff,#74b9ff,#ff4081,1,1,0,6
util-deprecate,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-syntax-logical-assignment-operators,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@svgr/core,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
get-symbol-description,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pkg-dir,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
boolbase,#74b9ff,#74b9ff,#ff4081,1,1,0,6
react-helmet-async,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
process-nextick-args,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@types/istanbul-lib-report,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
tapable,#ff4081,#74b9ff,#ff4081,1,1,0,8
default-gateway,#ff4081,#74b9ff,#ff4081,1,1,0,7
safe-regex-test,#e91e63,#74b9ff,#e91e63,1,1,0,10
jiti,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
content-disposition,#74b9ff,#74b9ff,#ff4081,1,1,0,6
package-json,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
array-union,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
lilconfig,#74b9ff,#74b9ff,#ff4081,1,1,0,6
browserslist,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
html-tags,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
file-loader,#74b9ff,#74b9ff,#ff4081,1,1,0,6
on-headers,#74b9ff,#74b9ff,#ff4081,1,1,0,7
@types/body-parser,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
proxy-addr,#74b9ff,#74b9ff,#ff4081,1,1,0,6
trim,#E64A19,#E64A19,#ff4081,1,1,8,6
sisteransi,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@algolia/client-common,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
define-lazy-prop,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
semver-diff,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@sideway/pinpoint,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ci-info,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
caniuse-api,#ff4081,#74b9ff,#ff4081,1,1,0,7
nth-check,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@types/istanbul-reports,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@trysound/sax,#ff4081,#74b9ff,#ff4081,1,1,0,7
d3-force,#74b9ff,#74b9ff,#ff4081,1,1,0,7
typed-array-byte-length,#e91e63,#74b9ff,#e91e63,1,1,0,10
inline-style-parser,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
strip-ansi,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
core-js,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@babel/plugin-syntax-typescript,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
call-bind,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
postcss-unique-selectors,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
has-flag,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
json-schema-traverse,#74b9ff,#74b9ff,#ff4081,1,1,0,6
history,#74b9ff,#74b9ff,#ff4081,1,1,0,6
eta,#74b9ff,#74b9ff,#ff4081,1,1,0,6
encodeurl,#74b9ff,#74b9ff,#ff4081,1,1,0,7
babel-plugin-apply-mdx-type-prop,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
d3-scale-chromatic,#ff4081,#74b9ff,#ff4081,1,1,0,7
run-parallel,#74b9ff,#74b9ff,#ff4081,1,1,0,6
is-number-object,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
reading-time,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@docusaurus/module-type-aliases,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@svgr/plugin-svgo,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
esrecurse,#74b9ff,#74b9ff,#ff4081,1,1,0,6
string_decoder,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
mrmime,#74b9ff,#74b9ff,#ff4081,1,1,0,6
parse-entities,#74b9ff,#74b9ff,#ff4081,1,1,0,6
axobject-query,#74b9ff,#74b9ff,#ff4081,1,1,0,6
obuf,#ff4081,#74b9ff,#ff4081,1,1,0,8
@hapi/topo,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-react-pure-annotations,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
fast-url-parser,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@braintree/sanitize-url,#74b9ff,#74b9ff,#ff4081,1,1,0,6
acorn-walk,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@babel/plugin-transform-block-scoped-functions,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
arraybuffer.prototype.slice,#e91e63,#74b9ff,#e91e63,1,1,0,10
update-notifier,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@docusaurus/preset-classic,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
detect-port,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pump,#74b9ff,#74b9ff,#ff4081,1,1,0,6
react-error-overlay,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
wrap-ansi,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
postcss-normalize-repeat-style,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
babel-plugin-dynamic-import-node,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@algolia/requester-common,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
eventemitter3,#74b9ff,#74b9ff,#ff4081,1,1,0,6
loader-runner,#ff4081,#74b9ff,#ff4081,1,1,0,7
@babel/runtime-corejs3,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@docusaurus/plugin-google-tag-manager,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
p-limit,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@jridgewell/trace-mapping,#74b9ff,#74b9ff,#ff4081,1,1,0,6
d3-array,#74b9ff,#74b9ff,#ff4081,1,1,0,6
d3-format,#74b9ff,#74b9ff,#ff4081,1,1,0,6
unist-builder,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
unicode-match-property-value-ecmascript,#74b9ff,#74b9ff,#ff4081,1,1,0,6
find-up,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
postcss-modules-local-by-default,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@docusaurus/theme-translations,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
doctrine,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
aggregate-error,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
domelementtype,#74b9ff,#74b9ff,#ff4081,1,1,0,6
postcss-svgo,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
section-matter,#74b9ff,#74b9ff,#ff4081,1,1,0,7
webpackbar,#e91e63,#74b9ff,#e91e63,1,1,0,10
hast-to-hyperscript,#74b9ff,#74b9ff,#ff4081,1,1,0,6
emoji-regex,#74b9ff,#74b9ff,#ff4081,1,1,0,6
rxjs,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
write-file-atomic,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
dot-case,#74b9ff,#74b9ff,#ff4081,1,1,0,6
css-select,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
remark-emoji,#74b9ff,#74b9ff,#ff4081,1,1,0,6
ansi-align,#74b9ff,#74b9ff,#ff4081,1,1,0,6
colord,#ff4081,#74b9ff,#ff4081,1,1,0,7
array-includes,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
sirv,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@types/serve-static,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-syntax-optional-catch-binding,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
color-name,#74b9ff,#74b9ff,#ff4081,1,1,0,6
qs,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
html-void-elements,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@hapi/hoek,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-syntax-import-attributes,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-transform-for-of,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
function-bind,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
csstype,#74b9ff,#74b9ff,#ff4081,1,1,0,6
graceful-fs,#74b9ff,#74b9ff,#ff4081,1,1,0,7
is-plain-obj,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
readdirp,#74b9ff,#74b9ff,#ff4081,1,1,0,6
cosmiconfig,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
marked,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
events,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
detect-port-alt,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
std-env,#e91e63,#74b9ff,#e91e63,1,1,0,10
color-convert,#74b9ff,#74b9ff,#ff4081,1,1,0,6
path-type,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@polka/url,#74b9ff,#74b9ff,#ff4081,1,1,0,6
d3-scale,#ff4081,#74b9ff,#ff4081,1,1,0,7
@babel/plugin-transform-async-to-generator,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
elkjs,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
decompress-response,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
d3-transition,#ff4081,#74b9ff,#ff4081,1,1,0,7
d3-axis,#ff4081,#74b9ff,#ff4081,1,1,0,7
emoticon,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@types/react,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-syntax-import-assertions,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
postcss-discard-empty,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
deep-is,#74b9ff,#74b9ff,#ff4081,1,1,0,7
rtlcss,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
ini,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@types/unist,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
webpack-dev-middleware,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-property-literals,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
ansi-html-community,#ff4081,#74b9ff,#ff4081,1,1,0,8
cytoscape-cose-bilkent,#ff4081,#74b9ff,#ff4081,1,1,0,7
kind-of,#74b9ff,#74b9ff,#ff4081,1,1,0,6
type-fest,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@babel/plugin-proposal-object-rest-spread,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
is-shared-array-buffer,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
methods,#74b9ff,#74b9ff,#ff4081,1,1,0,7
ms,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
unist-util-stringify-position,#74b9ff,#74b9ff,#ff4081,1,1,0,6
invariant,#74b9ff,#74b9ff,#ff4081,1,1,0,6
amadeus,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
slash,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@webassemblyjs/ieee754,#ff4081,#74b9ff,#ff4081,1,1,0,8
spdy-transport,#ff4081,#74b9ff,#ff4081,1,1,0,8
html2text,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
postcss-reduce-initial,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
strip-bom,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@szmarczak/http-timer,#74b9ff,#74b9ff,#ff4081,1,1,0,7
@webassemblyjs/helper-wasm-section,#ff4081,#74b9ff,#ff4081,1,1,0,8
dns-packet,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@types/connect,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
flux,#ff4081,#74b9ff,#ff4081,1,1,0,7
is-binary-path,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
locate-path,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@types/eslint,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
brace-expansion,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
is-callable,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
object-inspect,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
fresh,#74b9ff,#74b9ff,#ff4081,1,1,0,6
global-prefix,#74b9ff,#74b9ff,#ff4081,1,1,0,7
detect-node,#74b9ff,#74b9ff,#ff4081,1,1,0,6
signal-exit,#74b9ff,#74b9ff,#ff4081,1,1,0,6
language-subtag-registry,#ff4081,#74b9ff,#ff4081,1,1,0,7
mime-db,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@humanwhocodes/module-importer,#e91e63,#74b9ff,#e91e63,1,1,0,10
p-cancelable,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
unique-string,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
react-dom,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
react-lifecycles-compat,#ff4081,#74b9ff,#ff4081,1,1,0,8
levn,#ff4081,#74b9ff,#ff4081,1,1,0,7
cytoscape,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
d3-random,#ff4081,#74b9ff,#ff4081,1,1,0,7
collapse-white-space,#74b9ff,#74b9ff,#ff4081,1,1,0,6
process,#74b9ff,#74b9ff,#ff4081,1,1,0,6
unist-util-visit,#74b9ff,#74b9ff,#ff4081,1,1,0,6
hast-util-raw,#74b9ff,#74b9ff,#ff4081,1,1,0,6
postcss-normalize-timing-functions,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
hastscript,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@algolia/events,#e91e63,#74b9ff,#e91e63,1,1,0,10
registry-url,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-modules-commonjs,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
commondir,#e91e63,#74b9ff,#e91e63,1,1,0,10
filesize,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/helper-function-name,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
mdast-util-definitions,#74b9ff,#74b9ff,#ff4081,1,1,0,6
toidentifier,#74b9ff,#74b9ff,#ff4081,1,1,0,6
pure-color,#74b9ff,#74b9ff,#ff4081,1,1,0,7
css-tree,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
vfile-location,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@webassemblyjs/wasm-gen,#ff4081,#74b9ff,#ff4081,1,1,0,8
@jridgewell/sourcemap-codec,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/core,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
unherit,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@types/connect-history-api-fallback,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
icss-utils,#ff4081,#74b9ff,#ff4081,1,1,0,8
d3-color,#74b9ff,#74b9ff,#ff4081,1,1,0,6
he,#74b9ff,#74b9ff,#ff4081,1,1,0,7
@docusaurus/mdx-loader,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
immer,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@types/yargs-parser,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
http-deceiver,#ff4081,#74b9ff,#ff4081,1,1,0,7
prompts,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-syntax-json-strings,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/regjsgen,#74b9ff,#74b9ff,#ff4081,1,1,0,6
crypto-random-string,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
lodash-es,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
fast-levenshtein,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-private-methods,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
neo-async,#ff4081,#74b9ff,#ff4081,1,1,0,7
es-shim-unscopables,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
duplexer3,#74b9ff,#74b9ff,#ff4081,1,1,0,6
vscode-textmate,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
entities,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
d3-ease,#ff4081,#74b9ff,#ff4081,1,1,0,7
@docusaurus/remark-plugin-npm2yarn,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
at-least-node,#74b9ff,#74b9ff,#ff4081,1,1,0,6
is-alphabetical,#74b9ff,#74b9ff,#ff4081,1,1,0,6
is-date-object,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
es-abstract,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
arg,#74b9ff,#74b9ff,#ff4081,1,1,0,6
unpipe,#74b9ff,#74b9ff,#ff4081,1,1,0,7
normalize-url,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
relateurl,#74b9ff,#74b9ff,#ff4081,1,1,0,7
hpack.js,#ff4081,#74b9ff,#ff4081,1,1,0,7
gzip-size,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
yaml,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
mime,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
opener,#ff4081,#74b9ff,#ff4081,1,1,0,7
@babel/plugin-proposal-private-property-in-object,#e91e63,#74b9ff,#e91e63,1,1,0,10
@docusaurus/core,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-syntax-class-static-block,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
eslint-module-utils,#e91e63,#74b9ff,#e91e63,1,1,0,10
cacheable-request,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@jridgewell/gen-mapping,#74b9ff,#74b9ff,#ff4081,1,1,0,6
postcss-discard-unused,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
string.prototype.matchall,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
